DATE				SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat
DD-HH				BACK	-94.21	57.71		FSIM	-121.23	61.76		FSMI	-111.95	60.02		GILL	-94.64	56.38		GULL	-108.26	50.06		MCMU	-111.21	56.66		PINA	-96.04	50.2		RANK	-92.11	62.82		THRF	-96.36	48.03		WGRY	-120.03	51.88		BLC	-96.01	64.32		IQA	-68.52	63.75		MEA	-113.35	54.62		OTT	-75.55	45.4		RES	-94.89	74.69		STJ	-52.68	47.6		VIC	-123.42	48.52

				max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)
15-13				1090.87				1201.52				1237.58				835.67				87.49				759.27				127.7				443.13				143.89				107.51				342.27				427.77								46.97				66.78				52.79				63.81
15-14				558.04				880.95				671.25				416.05				88.54				254.29				91.15				742.02				112.41				82.11				717.59				340.97								48.92				150.81				51.86				44.56
15-15				200.57				860.74				860.74				193.47				42.47				225.32				51.42				404.99				152.37				65.7				347.26				288.48								48.49				233.62				50.79				32.04
15-16				83.93				199.08				199.08				81.33				21.93				59.82				22.72				212.31				182.73				37.47				271.07				198.4								30.8				193.79				25.8				27.9
15-17				117.92				103.02				88.2				91.24				37.89				63.6				31.09				147.0				188.7				36.6				182.33				173.21								16.01				223.25				17.91				24.15
15-18				71.71				94.6				69.65				74.92				42.89				56.21				31.37				135.86				186.84				51.43				167.04				276.02								28.79				194.83				33.38				37.04
15-19				32.04				154.96				142.76				137.07				51.35				77.55				51.41				177.73				205.82				40.77				192.34				324.49								44.22				218.57				32.53				32.04
15-20				25.76				165.91				127.86				103.31				35.16				86.89				26.74				128.94				170.92				31.76				141.35				131.9								24.45				301.11				19.66				25.76
15-21				86.8				84.04				77.06				90.23				24.93				44.61				26.89				197.87				164.52				36.39				225.08				225.08								19.06				167.79				16.04				20.6
15-22				108.74				81.62				82.76				110.77				30.99				55.78				55.78				175.09				179.08				32.18				159.79				159.88								23.9				154.26				26.79				18.01
15-23				102.38				80.49				77.75				97.05				35.79				65.5				65.5				173.44				201.67				38.55				164.61				197.78								30.7				111.67				24.0				26.97
15-24				87.04				66.7				49.25				80.19				29.61				41.84				32.68				107.11				167.25				25.51				124.15				200.63								14.78				79.97				17.11				20.49
16-01				134.95				72.88				85.84				105.46				30.77				57.92				36.07				161.01				188.19				41.39				140.17				215.76								19.78				93.01				22.63				28.02
16-02				347.56				173.78				152.99				273.36				66.34				146.09				88.47				262.4				256.08				45.78				186.51				228.95								61.33				74.87				83.5				36.24
16-03				187.94				110.19				150.57				164.47				31.55				84.06				47.36				534.28				158.79				29.65				374.62				375.17								43.34				58.31				61.98				15.45
16-04				285.6				151.35				176.56				238.31				22.3				88.71				20.7				283.85				166.8				25.35				241.5				319.14								25.08				75.75				36.32				15.83
16-05				264.07				251.66				370.85				258.6				38.14				200.86				44.76				362.61				159.78				34.31				158.3				356.69								21.64				56.96				18.63				17.57
16-06				376.24				214.72				275.25				379.61				38.56				209.0				58.33				402.34				143.11				42.51				372.58				121.74								24.24				68.71				68.71				23.86
16-07				208.3				321.23				321.23				349.48				60.51				263.01				69.22				66.06				155.25				60.91				62.27				131.08								34.94				60.98				28.61				42.61
16-08				113.44				150.48				150.48				174.54				12.62				65.35				20.44				83.31				127.58				15.61				65.67				107.38								11.93				52.3				13.75				11.23
16-09				96.3				66.72				51.82				79.91				15.47				31.35				17.49				59.11				160.92				14.83				45.92				106.54								17.91				62.31				16.29				12.31
16-10				61.9				54.87				43.93				59.86				12.7				32.86				17.45				50.21				128.45				13.45				67.85				91.46								9.79				59.75				14.67				10.99
16-11				155.2				249.57				186.7				145.49				36.31				146.2				27.55				104.95				137.0				46.6				108.33				169.62								20.19				89.06				28.46				34.23
16-12				251.89				202.77				202.77				226.46				33.02				185.85				33.07				112.48				121.76				28.13				62.84				185.41								19.42				88.27				27.55				17.95
16-13				362.14				333.47				333.47				231.84				31.58				186.0				28.02				169.81				127.1				33.29				128.1				237.31								12.43				73.03				16.64				20.31
16-14				82.18				205.57				203.92				57.85				19.52				65.09				27.37				233.71				128.82				26.27				166.03				179.28								17.58				137.3				12.44				20.15
16-15				102.51				126.94				98.22				99.97				23.7				48.65				25.92				190.03				163.9				18.7				231.51				200.23								26.39				280.8				21.67				13.61
16-16				63.37				50.59				48.83				76.29				28.99				32.56				26.54				92.68				243.07				26.2				104.64				84.97								15.19				157.23				19.45				19.86
16-17				49.17				66.62				44.23				54.61				30.35				35.97				33.11				80.0				184.46				31.21				88.41				72.17								22.21				91.16				14.31				21.56
16-18				57.73				51.62				40.81				54.47				21.96				27.7				18.07				80.35				149.27				21.76				73.73				148.48								17.12				135.93				18.16				21.29
16-19				25.85				51.94				37.85				42.78				25.41				39.29				23.06				86.79				139.96				14.14				103.91				151.35								7.92				108.47				12.28				25.85
16-20				20.57				64.32				52.87				69.99				30.27				34.84				28.02				126.43				165.89				21.37				127.68				156.25								23.84				203.47				21.08				20.57
16-21				71.64				57.97				54.52				86.33				20.76				43.77				18.03				125.52				150.05				14.89				117.14				166.81								18.32				214.26				20.03				10.16
16-22				109.23				112.18				98.73				139.84				44.61				75.59				54.89				243.77				166.04				48.28				248.66				167.92								40.69				226.09				31.82				26.95
16-23				49.5				77.52				64.63				68.88				33.52				41.17				32.75				77.16				122.11				34.74				75.01				100.17								18.14				96.95				11.13				26.35
16-24				140.1				85.68				102.67				119.85				42.98				60.97				50.98				208.13				147.84				39.5				225.68				418.74								30.44				116.69				22.5				27.59
17-01				127.98				99.32				108.78				123.83				32.72				66.29				36.16				134.91				139.62				40.15				151.93				225.81								20.04				95.99				13.23				27.76
17-02				98.31				130.58				113.84				102.96				38.5				84.57				28.89				155.66				176.88				44.08				161.55				246.85								11.24				116.1				12.83				27.22
17-03				55.54				269.73				273.8				305.15				94.8				178.39				117.09				364.98				181.96				64.98				216.42				796.9								87.22				139.28				56.12				55.54
17-04				42.02				400.67				562.65				635.55				68.33				279.09				132.5				1225.19				159.96				66.87				1243.95				815.79								70.64				107.66				70.69				42.02
17-05				395.05				296.53				321.7				410.05				80.09				150.85				99.02				494.18				169.97				98.47				332.29				424.86								72.4				122.35				74.68				65.12
17-06				325.94				302.9				264.04				272.3				28.92				160.27				57.05				173.4				136.98				32.51				117.68				202.2								22.57				75.2				28.25				19.37
17-07				352.45				329.62				319.07				349.36				30.37				286.09				61.4				375.0				134.32				29.05				287.16				171.5								28.22				73.11				39.93				17.69
17-08				198.28				336.95				336.95				190.99				28.6				208.8				28.5				266.08				108.35				40.9				176.47				146.63								20.43				81.47				28.92				26.83
17-09				103.62				152.48				152.48				152.42				23.28				128.82				21.93				100.96				116.95				32.78				77.26				133.33								13.82				38.24				11.38				17.08
17-10				133.15				363.54				363.54				164.04				29.51				201.37				30.34				62.56				109.85				28.93				49.99				91.49								11.63				38.79				14.22				18.84
17-11				128.22				224.61				224.61				108.94				20.51				63.5				28.38				95.04				110.86				19.39				88.43				224.72								21.78				59.39				15.77				11.41
17-12				129.36				176.35				138.87				104.37				18.14				69.77				16.47				96.58				102.1				16.54				87.18				148.92								19.72				63.87				19.9				10.54
17-13				45.35				85.74				62.44				47.88				14.84				28.49				15.53				115.39				114.68				16.9				98.95				76.03								15.15				44.36				14.83				11.29
17-14				75.81				69.93				60.49				64.67				15.14				27.0				22.76				154.39				111.93				11.84				143.17				143.7								24.58				81.46				16.73				10.62
17-15				42.17				38.94				38.32				50.71				12.77				21.41				15.81				98.6				122.92				14.35				117.76				99.29								19.3				64.31				13.38				11.65
17-16				30.51				26.37				23.01				33.58				14.64				17.87				13.18				58.41				151.35				17.46				77.56				38.39								19.15				84.24				9.51				10.37
17-17				25.07				19.59				20.23				22.91				15.68				16.89				10.35				31.87				184.81				19.94				36.32				55.69								14.23				91.29				9.22				13.05
17-18				26.85				20.55				19.24				26.71				28.78				24.12				13.38				33.93				206.26				11.45				40.18				26.37								7.24				146.47				6.34				15.28
17-19				12.99				76.13				60.03				65.99				19.81				37.62				25.82				88.72				133.45				38.86				102.71				175.5								13.81				340.79				15.12				12.99
17-20				24.88				49.52				38.03				46.61				14.31				45.5				22.64				94.91				141.24				23.87				97.37				150.79								14.55				165.24				19.39				24.88
17-21				67.83				59.69				46.27				46.27				27.2				46.78				21.72				130.66				133.81				33.94				133.96				204.7								21.9				128.73				25.4				31.6
17-22				71.38				99.63				92.18				92.18				32.26				44.02				30.14				134.83				125.28				27.72				166.19				108.75								21.32				101.56				16.97				21.18
17-23				181.72				82.34				118.21				152.67				32.59				67.55				51.26				247.72				140.27				28.89				210.61				579.38								51.25				183.59				66.46				22.41
17-24				114.9				118.33				143.89				120.73				25.32				96.8				37.07				152.73				125.88				25.61				137.05				196.09								23.07				135.48				19.15				21.45
18-01				37.79				54.8				54.8				56.38				17.55				33.71				17.39				74.84				123.76				22.37				79.17				263.89								10.24				66.53				13.73				17.13
18-02				26.44				23.01				23.01				24.54				9.31				17.19				11.3				81.51				118.66				12.59				69.63				162.75								7.02				30.16				6.94				9.13
18-03				21.19				16.9				14.43				22.05				13.36				11.58				10.22				44.15				101.96				15.62				32.36				108.17								4.49				45.05				5.31				9.16
18-04				14.0				16.66				13.36				16.96				14.05				10.57				5.14				25.09				113.43				22.21				21.86				39.14								5.79				38.37				5.66				4.55
18-05				270.79				123.21				101.73				144.73				50.48				68.27				42.74				216.25				134.0				31.63				119.1				83.84								21.62				87.04				14.37				27.12
18-06				990.03				590.7				590.7				1057.37				173.51				747.99				166.37				692.83				162.3				122.17				842.76				497.38								88.46				123.31				62.56				82.44
18-07				644.67				370.96				461.15				607.29				117.93				263.96				112.45				538.8				160.06				120.74				590.53				403.86								90.88				97.24				75.72				90.97
18-08				384.76				749.17				646.45				478.9				121.91				655.03				187.95				208.76				203.18				106.86				200.18				231.1								102.88				160.7				60.06				52.72
18-09				465.01				391.13				391.13				570.42				43.51				427.65				74.7				170.93				119.84				58.43				150.58				194.04								41.83				43.8				30.51				29.49
18-10				192.67				649.4				344.38				409.39				62.2				475.46				70.38				112.67				141.92				74.13				101.49				170.78								25.05				67.05				22.31				45.9
18-11				417.17				757.09				630.4				497.05				57.42				421.4				86.26				126.31				139.85				58.56				108.91				250.56								37.14				109.25				19.86				32.02
18-12				110.31				194.0				147.95				87.75				48.01				96.92				39.86				182.04				110.22				49.9				144.78				134.83								20.79				88.47				16.4				34.5
18-13				129.07				116.41				116.41				115.03				18.88				55.34				15.91				277.1				112.98				20.35				218.41				199.19								28.5				109.51				33.8				14.16
18-14				68.2				127.05				127.05				71.75				23.67				43.48				28.38				129.36				127.23				26.03				118.72				115.87								27.14				69.99				22.85				15.43
18-15				69.98				122.71				77.9				62.04				17.35				34.69				21.73				124.15				141.87				24.05				151.7				111.64								24.95				58.0				21.51				21.21
18-16				44.67				62.63				49.12				43.44				43.44				23.98				21.39				89.68				153.86				16.58				111.96				114.59								28.21				111.39				14.91				12.43
18-17				80.09				100.46				78.67				72.65				72.65				57.82				37.46				151.54				188.54				46.87				209.25				144.11								27.82				128.33				11.79				36.71
18-18				59.61				115.12				74.29				53.12				20.38				40.4				27.1				145.95				135.98				15.38				210.26				117.31								23.43				194.66				19.4				13.88
18-19				7.91				43.02				40.11				38.68				13.38				17.18				35.74				75.03				138.75				10.65				56.69				76.86								21.75				289.24				19.07				7.91
18-20				12.49				27.15				19.9				22.41				8.64				14.65				15.75				67.26				114.21				12.39				67.17				48.79								8.11				222.11				6.21				12.49
18-21				27.2				39.56				21.8				23.66				12.39				13.47				40.88				53.4				138.6				8.77				62.0				94.01								7.97				202.29				6.4				6.87
18-22				25.4				22.88				23.08				39.82				16.39				14.45				17.16				53.18				152.62				14.22				57.77				76.57								14.94				103.94				8.57				13.4
18-23				57.5				50.8				55.68				55.56				17.06				32.78				39.34				103.71				114.38				20.91				131.68				141.46								12.46				110.66				11.78				14.61
18-24				63.68				56.45				52.9				67.26				16.7				36.96				66.52				90.62				137.27				18.32				110.11				162.65								11.98				79.26				7.81				13.24
19-01				36.89				37.4				37.4				33.72				9.38				18.55				51.66				50.6				127.49				11.96				61.25				93.06								7.36				51.11				5.52				8.56
19-02				36.83				54.58				54.58				42.74				13.88				30.59				150.94				99.25				124.42				17.96				89.71				168.59								13.02				60.45				14.37				10.31
19-03				78.85				54.11				68.44				130.95				28.04				46.87				52.98				280.21				138.06				24.12				168.3				684.87								27.82				53.29				18.48				17.32
19-04				82.84				39.48				46.3				71.25				27.51				31.98				41.52				274.84				137.08				19.72				219.57				541.29								18.94				60.18				19.3				12.94
19-05				115.16				50.43				45.95				63.21				10.02				23.15				12.19				424.57				136.02				13.42				424.03				146.67								11.0				50.2				14.97				8.06
19-06				334.76				231.52				249.11				249.11				19.85				70.99				32.05				327.52				142.44				16.47				338.64				121.31								20.65				46.58				14.27				10.57
19-07				225.8				144.21				151.88				151.88				20.96				51.32				30.27				193.89				139.96				17.84				261.97				112.09								17.74				44.68				11.45				13.15
19-08				150.01				168.7				194.09				154.01				20.65				76.6				24.71				194.85				139.75				18.07				159.4				127.02								11.04				38.54				9.31				11.41
19-09				103.71				395.18				232.11				85.76				29.12				74.85				20.97				120.28				125.88				38.18				98.41				73.73								10.91				71.65				9.17				27.73
19-10				145.41				383.0				292.76				109.37				38.67				136.69				34.24				88.37				128.32				46.5				67.51				103.66								20.6				66.36				15.18				30.63
19-11				32.07				62.13				38.79				32.98				7.49				23.51				7.07				49.28				129.03				9.75				36.67				54.51								8.84				38.38				10.85				5.74
19-12				39.21				39.41				39.41				40.82				12.75				22.2				12.8				100.53				121.09				13.81				76.01				74.18								11.46				45.14				15.03				9.12
19-13				42.9				43.07				43.07				44.52				13.22				20.75				12.44				103.85				110.34				13.55				101.54				115.17								16.95				60.8				15.7				9.93
19-14				44.03				52.72				41.97				47.21				18.81				27.49				15.35				110.05				124.9				18.99				168.31				72.19								14.23				72.42				14.53				15.28
19-15				44.24				37.57				30.46				48.74				18.56				17.65				22.32				73.7				124.72				13.89				117.38				68.44								17.33				86.3				19.54				11.67
19-16				41.93				41.26				36.37				44.32				23.09				27.22				23.95				52.82				118.78				20.21				51.69				62.99								18.56				104.28				19.98				15.94
19-17				27.33				21.73				18.34				36.56				25.89				22.98				22.97				34.31				122.81				25.09				46.62				56.48								22.39				89.65				10.92				18.17
19-18				79.25				85.97				79.12				72.06				45.11				64.57				32.55				158.34				126.57				50.08				165.51				260.78								23.45				183.08				37.2				39.79
19-19				16.35				69.06				42.01				50.65				21.86				24.62				29.0				87.09				136.86				18.83				103.48				161.24								28.58				323.34				23.24				16.35
19-20				9.6				46.59				31.32				52.34				15.05				22.9				22.05				55.63				129.73				15.87				53.63				117.56								18.43				370.26				17.25				9.6
19-21				57.69				50.37				39.53				67.53				18.16				24.93				24.1				103.41				131.22				40.92				109.77				116.64								15.41				260.74				14.88				10.05
19-22				71.99				59.22				54.08				87.42				20.99				34.3				27.37				130.85				122.69				20.4				148.8				129.81								27.16				144.0				15.62				13.13
19-23				75.53				53.92				53.35				81.03				25.59				32.63				29.53				125.55				121.73				23.06				130.0				126.5								22.29				84.49				17.61				17.45
19-24				110.56				62.11				71.23				90.11				24.19				44.56				24.45				135.46				115.71				28.71				117.9				124.87								11.36				63.48				15.78				18.87
20-01				71.51				191.73				209.37				214.29				86.99				164.52				83.38				578.81				147.0				106.05				321.72				211.83								68.06				168.24				42.24				71.51
20-02				24.82				128.23				127.91				181.04				38.92				93.37				43.65				340.46				112.07				37.6				258.48				298.08								25.93				61.76				28.22				24.82
20-03				63.7				491.03				336.09				336.09				112.1				258.21				152.79				676.49				191.77				92.45				508.64				789.11								94.29				178.97				60.89				63.7
20-04				72.01				299.83				402.83				402.83				108.9				232.25				99.45				706.59				147.51				122.86				620.4				369.17								66.34				194.58				39.0				72.01
20-05				39.06				254.54				243.24				157.67				50.24				178.62				49.08				88.07				118.72				54.54				82.46				193.56								37.52				104.57				48.1				39.06
20-06				14.44				71.16				92.05				129.35				18.4				46.55				19.85				69.57				121.21				20.82				61.3				113.98								14.19				70.2				19.53				14.44
20-07				12.25				95.79				59.89				91.82				14.65				51.9				13.92				61.16				120.77				16.28				43.21				100.37								16.37				70.81				21.48				12.25
20-08				10.49				43.17				74.04				110.94				13.9				58.37				19.79				52.42				127.8				14.64				46.4				76.88								11.49				43.28				14.35				10.49
20-09				10.59				32.3				32.3				75.93				14.08				23.66				21.86				44.7				114.79				14.64				46.14				85.47								10.71				47.09				11.34				10.59
20-10				14.59				44.19				44.19				46.16				16.99				31.62				18.8				56.27				115.36				19.66				80.05				109.36								14.37				83.17				18.56				14.59
20-11				16.07				213.38				213.38				85.65				23.4				54.23				18.79				107.67				109.92				24.1				99.07				130.12								15.45				86.98				26.12				16.07
20-12				18.47				134.32				134.32				74.05				21.25				50.51				18.7				76.48				132.31				26.08				55.5				128.98								27.26				71.99				21.41				18.47
20-13				14.45				175.17				124.42				124.26				25.03				66.08				32.51				204.1				119.37				26.14				151.06				254.02								36.75				100.99				26.29				14.45
20-14				20.01				183.13				146.19				118.82				23.67				70.94				26.03				251.72				130.6				37.97				185.29				305.98								26.13				107.65				26.57				20.01
20-15				18.46				104.66				64.63				91.29				23.64				34.87				26.68				109.2				128.82				23.54				131.67				161.38								36.05				125.72				28.32				18.46
20-16				33.67				133.81				99.67				80.57				39.64				66.98				35.47				124.14				174.67				48.08				175.34				126.24								31.29				111.87				21.49				33.67
20-17				27.11				186.5				96.95				109.69				30.79				60.53				44.06				218.83				219.09				32.64				241.0				254.34								25.3				173.83				25.72				27.11
20-18				25.25				175.69				177.34				220.33				41.2				83.68				41.38				473.53				173.22				42.84				478.32				277.06								36.3				213.41				30.56				25.25
20-19				26.69				120.56				79.67				112.3				26.14				45.09				29.59				220.82				152.15				32.26				257.16				461.32								23.86				140.02				30.03				26.69
20-20				38.63				188.46				159.47				187.72				54.17				113.14				63.38				274.56				160.99				58.57				256.83				299.26								52.47				234.88				66.42				38.63
20-21				22.83				85.75				77.24				116.89				26.34				43.79				31.21				153.33				147.94				32.48				191.56				227.7								18.88				198.46				13.38				22.83
20-22				11.99				93.24				85.65				112.42				25.87				60.84				32.82				135.25				129.32				23.79				145.29				150.42								22.03				187.33				21.73				11.99
20-23				26.09				113.0				120.88				182.27				42.31				73.46				45.51				221.85				133.36				37.06				212.07				625.35								44.53				150.66				36.18				26.09
20-24				15.9				98.09				83.43				79.27				21.07				58.03				25.62				94.8				117.62				28.46				122.32				252.01								21.47				137.76				19.73				15.9
21-01				173.16				110.04				120.32				144.67				48.94				79.3				46.83				454.79				137.44				49.14				463.33				1018.96								28.2				127.68				41.15				35.31
21-02				62.43				66.54				54.91				63.05				21.8				35.13				26.22				141.69				111.86				23.88				159.82				395.77								14.16				63.76				24.66				12.98
21-03				32.16				32.16				19.88				29.63				9.38				16.14				10.34				62.96				119.15				12.35				59.77				135.22								6.94				34.91				7.12				8.23
21-04				20.5				20.5				20.52				20.86				8.46				17.58				7.1				42.06				137.55				26.82				40.42				48.84								4.4				49.83				6.05				7.33
21-05				91.95				32.72				28.3				53.53				12.14				21.25				13.82				238.22				127.09				14.43				68.27				59.65								9.47				50.31				7.81				6.8
21-06				246.22				114.57				114.57				114.57				21.17				61.08				31.47				345.04				124.26				23.15				327.82				293.57								15.09				86.71				14.42				13.16
21-07				116.19				68.11				68.11				89.04				17.6				27.94				19.78				219.72				113.58				14.18				252.75				199.33								13.64				62.72				13.58				11.52
21-08				48.16				69.23				55.92				53.23				9.92				16.93				19.29				115.32				111.12				10.69				80.84				114.35								10.76				40.45				11.11				8.32
21-09				237.11				504.44				404.3				203.74				49.33				202.27				65.41				119.22				124.6				53.03				81.5				108.1								24.93				89.06				17.07				32.45
21-10				248.86				458.11				387.01				194.9				50.33				213.82				46.51				120.24				140.15				54.52				121.57				180.57								27.5				49.89				17.6				32.67
21-11				95.43				141.11				113.71				77.6				14.16				48.92				16.13				168.26				111.16				14.02				112.44				156.48								14.12				81.18				11.03				9.78
21-12				45.1				50.47				42.79				39.21				10.03				21.75				10.77				94.92				129.24				10.72				98.78				128.52								12.68				58.26				16.29				7.38
21-13				36.64				36.64				29.61				32.65				15.37				24.63				14.5				83.84				105.97				16.94				112.8				122.36								16.35				68.88				20.23				10.57
21-14				28.5				28.5				27.56				23.61				10.2				15.22				14.67				47.74				103.66				8.97				64.73				42.78								15.61				55.47				17.08				4.18
21-15				32.31				37.53				25.95				35.47				10.55				14.78				17.14				58.37				119.36				11.44				73.22				58.85								19.96				90.17				16.81				13.77
21-16				68.18				47.03				43.48				65.68				22.51				32.41				19.7				102.7				182.59				20.92				125.44				82.55								17.55				70.81				17.05				15.92
21-17				41.3				40.52				40.69				41.52				26.31				30.19				20.85				78.9				173.28				28.67				78.7				80.1								19.07				99.22				9.55				17.11
21-18				39.24				38.39				35.66				41.12				20.81				31.3				25.42				53.95				153.67				22.11				57.9				105.46								15.53				203.48				18.01				23.49
21-19				18.5				37.25				26.85				44.05				21.11				31.68				28.85				50.98				165.26				14.06				53.31				170.09								20.92				94.59				21.17				18.5
21-20				14.28				29.1				25.12				36.31				13.37				32.62				16.88				50.67				145.01				24.4				48.69				134.57								17.97				126.71				12.03				14.28
21-21				48.01				34.63				30.61				53.4				18.43				21.62				20.68				70.08				175.1				20.55				69.27				100.17								15.59				94.67				13.32				18.65
21-22				56.47				55.88				52.96				54.58				25.85				30.0				21.02				156.89				131.81				26.42				144.21				71.93								11.7				59.89				9.29				18.91
21-23				60.57				48.22				41.24				70.35				25.26				31.28				25.35				132.09				144.29				23.27				112.58				92.3								16.77				66.91				10.13				19.17
21-24				158.05				129.28				110.86				201.33				49.0				76.55				51.09				262.49				133.87				49.53				237.95				114.82								33.88				130.77				18.01				27.7
22-01				37.85				40.78				32.96				39.45				10.7				22.07				11.31				52.57				113.32				13.96				53.44				46.59								8.74				56.67				10.15				7.69
22-02				32.97				32.72				32.72				31.62				11.31				16.65				11.88				51.64				107.96				12.42				44.68				53.53								5.75				22.23				7.13				8.66
22-03				112.8				89.82				89.82				77.28				29.33				46.69				38.18				69.9				154.66				25.13				69.46				480.13								35.88				57.0				23.29				20.49
22-04				390.11				288.16				390.91				535.86				63.52				273.39				88.34				186.14				141.6				66.31				156.91				682.56								45.23				51.55				29.74				43.74
22-05				429.93				315.35				483.57				454.35				60.48				203.51				78.69				523.69				145.76				82.28				484.05				337.51								35.77				61.64				16.36				49.09
22-06				139.67				72.16				72.16				99.16				15.35				46.78				16.0				233.63				122.66				13.23				283.53				110.14								12.67				45.08				13.07				9.1
22-07				229.88				159.4				159.4				159.4				29.4				77.09				33.41				217.06				103.41				29.08				123.42				98.77								13.31				32.96				10.42				18.02
22-08				171.34				312.79				261.52				134.69				21.2				82.79				27.18				191.09				115.8				23.86				116.85				116.19								10.19				77.74				18.88				17.79
22-09				67.85				170.36				115.81				57.08				19.28				52.53				15.16				113.53				109.14				26.83				92.68				63.9								10.06				36.01				13.93				19.14
22-10				52.52				54.55				56.57				47.78				6.91				26.31				9.66				49.88				110.28				9.19				44.62				62.48								6.37				31.18				10.12				5.65
22-11				4.4				22.55				21.46				24.55				7.53				14.76				6.8				43.39				108.56				6.11				41.66				55.0								12.68				44.53				13.66				4.4
22-12				6.71				25.85				21.07				31.18				9.78				17.09				9.48				70.66				102.74				9.73				89.87				50.99								15.07				62.21				15.38				6.71
22-13				29.46				30.87				25.54				27.86				11.24				17.24				13.59				48.85				121.96				10.62				62.49				38.95								20.5				71.74				20.38				7.88
22-14				23.42				30.84				22.28				81.25				13.18				15.73				19.22				42.76				102.3				11.75				51.3				40.83								22.96				81.72				17.57				9.3
22-15				20.68				39.0				22.22				26.81				10.32				14.25				10.44				38.11				137.93				12.48				53.89				34.02								16.02				42.7				17.1				12.02
22-16				23.41				31.62				21.6				82.32				15.97				15.51				9.73				43.77				156.74				18.74				56.83				51.86								15.34				114.3				12.86				13.27
22-17				28.03				30.48				26.45				32.4				24.6				20.91				22.85				38.08				194.75				20.35				50.53				55.62								22.93				103.57				16.2				12.69
22-18				24.86				26.79				26.81				26.81				25.9				27.22				14.69				35.11				181.73				16.96				39.54				43.68								11.27				187.35				12.83				19.31
22-19				17.05				19.35				17.38				17.38				13.32				20.13				23.69				42.9				130.95				6.32				49.56				65.07								12.67				89.29				15.53				17.05
22-20				13.61				19.47				18.12				27.18				13.24				19.4				14.96				35.65				147.81				25.4				40.99				49.64								10.7				72.08				9.32				13.61
22-21				23.44				22.05				14.2				27.54				10.95				13.15				14.12				40.64				173.87				14.85				43.74				67.94								14.24				71.4				14.43				12.72
22-22				24.98				25.1				20.67				31.42				24.24				17.88				14.57				37.61				149.72				20.51				44.14				36.16								7.89				59.42				7.35				18.29
22-23				40.86				32.82				24.71				46.59				18.03				19.46				19.16				57.88				160.16				17.89				63.66				63.45								11.86				77.91				8.92				14.93
22-24				70.06				53.34				51.5				76.16				30.94				38.15				27.15				138.24				157.73				32.27				143.89				197.28								19.63				64.08				27.33				25.72
23-01				56.27				44.46				49.04				45.52				12.98				26.17				20.31				100.06				158.25				14.51				99.08				336.56								20.36				75.75				21.69				12.66
23-02				16.38				29.34				20.31				19.05				10.29				11.12				9.86				58.48				141.53				7.57				56.38				162.45								8.99				47.43				7.49				5.03
23-03				39.22				41.44				41.44				32.02				18.98				22.87				11.5				172.71				136.79				15.72				166.1				337.97								9.58				49.75				8.26				10.15
23-04				60.71				43.38				43.38				49.26				15.5				21.52				20.15				194.38				180.74				34.46				162.81				219.55								12.45				45.73				11.3				9.93
23-05				47.4				36.25				20.57				31.62				8.38				16.26				9.06				135.59				166.18				15.53				122.22				93.4								6.31				30.68				5.6				6.81
23-06				172.62				65.84				95.62				92.34				13.45				35.08				17.03				106.76				119.18				12.67				68.48				62.92								6.68				24.8				4.74				8.44
23-07				180.83				172.91				136.9				99.79				16.18				39.85				16.42				363.37				95.22				22.32				390.93				115.3								11.13				43.86				13.04				13.75
23-08				217.35				149.7				153.19				157.93				13.31				50.39				18.47				221.83				100.98				14.88				228.83				140.26								16.89				49.03				15.47				11.74
23-09				66.72				72.8				72.8				64.98				7.92				23.49				8.92				106.4				130.88				10.47				98.93				123.1								6.57				25.28				8.18				7.96
23-10				31.06				33.96				33.96				25.62				6.62				11.75				4.35				44.39				103.46				6.36				40.65				53.44								5.22				25.11				13.07				5.33
23-11				16.88				27.87				27.87				15.33				6.4				11.42				4.05				36.95				97.22				6.64				48.91				36.53								11.68				18.59				9.8				5.29
23-12				16.31				39.58				39.58				17.01				6.62				11.87				7.46				34.83				93.47				8.25				32.75				28.07								14.79				26.12				17.12				5.73
23-13				25.96				63.61				36.33				26.91				12.42				20.19				9.48				55.44				90.09				11.96				57.37				44.6								16.07				55.84				19.75				8.0
23-14				29.37				58.37				43.71				26.34				18.43				23.22				8.36				64.05				98.63				23.19				107.34				40.7								16.6				70.2				22.31				19.26
23-15				28.51				28.75				24.45				23.89				16.53				14.68				21.26				30.98				119.82				12.88				36.02				29.52								20.1				77.72				22.78				11.36
23-16				23.26				24.88				20.05				25.61				23.14				21.43				17.02				31.01				192.81				21.64				36.38				57.06								19.32				111.67				15.44				20.04
